ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (mm)","Width (mm)","Height (mm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Bundled Items (JSON-encoded)","Bundle Layout","Bundle Group Mode","Bundle Cart Editing","Bundle Sold Individually","Bundle Form Location","Bundle Sells","Bundle Sells Title","Bundle Sells Discount","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Attribute 7 name","Attribute 7 value(s)","Attribute 7 visible","Attribute 7 global","Attribute 8 name","Attribute 8 value(s)","Attribute 8 visible","Attribute 8 global","Attribute 9 name","Attribute 9 value(s)","Attribute 9 visible","Attribute 9 global","Attribute 10 name","Attribute 10 value(s)","Attribute 10 visible","Attribute 10 global","Attribute 11 name","Attribute 11 value(s)","Attribute 11 visible","Attribute 11 global","Attribute 12 name","Attribute 12 value(s)","Attribute 12 visible","Attribute 12 global","Attribute 13 name","Attribute 13 value(s)","Attribute 13 visible","Attribute 13 global","Attribute 14 name","Attribute 14 value(s)","Attribute 14 visible","Attribute 14 global"
\n</ul>","Charge and display your Apple Watch and iPhone simultaneously with the 2-in-1 Powerhouse Charge Dock for Apple Watch plus iPhone. With a Magnetic Charging Module for the Apple Watch built into the dock, your Apple Watch aligns magnetically and begins charging instantly. The dock also features a built-in Versa Case Lightning connector to charge your iPhone, that can be adjusted to fit almost any case. Engineered to charge both devices at the fastest possible speed, the dock also elevates them for safety and visibility while they charge.",,,taxable,,0,0,,0,0,,,,,0,,,385,"Accessories, Accessories > Chargers",,,"https://orjeen.com/wp-content/uploads/1-520.jpg, https://orjeen.com/wp-content/uploads/cq5dam.web_.1000.1000.jpeg",,,,,,,,,0,,,,,,,,,,Brand,,1,1,Color,Black,1,1,Model,F8J237VFBLK,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38537,simple,RJ8000140,"Belkin 10000Mah Multi-Port Power Bank 15W White",1,0,visible,"<ul>
\n 	<li>10,000mAh Battery Capacity</li>
\n 	<li>1 x USB Type-C Input &amp; Output</li>
\n 	<li>Up to 15W of Power Output</li>
\n 	<li>Portable Design</li>
\n 	<li>6"" USB Type-A to Type-C Cable Included</li>
\n 	<li>2 x USB Type-A Output</li>
\n 	<li>1 x Micro-USB Input</li>
\n 	<li>Charge up to Three Devices at Once</li>
\n 	<li>LED Indicator</li>
\n</ul>","Keep your gear juiced up on the go with the 10,000mAh Boost Charge Multi-Port Power Bank in white from Belkin. Designed to charge multiple devices at once, this power bank features two USB Type-A outputs, a USB Type-C input and output, and a micro-USB input. The 10,000mAh battery capacity and up to 15W of power delivery ensure your smartphone or other devices stay ready for use. An LED indicator alerts you to the charging status, and the Boost Charge Multi-Port is less than 4"" on its longest side, making for easy transport. This power bank comes with a 6"" USB Type-A to Type-C charging cable.
\n
\nYou Have the Power
\nThe 10,000mAh Belkin Boost Charge Multi-Port provides up to 36 hours of battery life to your smartphone. Connect your device via USB Type-C or A, and you'll be able to chat, FaceTime, and use apps longer without having to worry about losing your charge.
\nVersatile Power
\nThis power bank provides up to 15W of power when using the USB Type-C port, or when using all three ports. Get up to 12W of power when using a single USB Type-A port, or up to 12W shared when using both Type-A ports.",,,taxable,,0,0,,0,0,,,,,0,,,170,"Power Banks",,,"https://orjeen.com/wp-content/uploads/4-291.jpg, https://orjeen.com/wp-content/uploads/3-340.jpg, https://orjeen.com/wp-content/uploads/2-418.jpg, https://orjeen.com/wp-content/uploads/1-519.jpg",,,,,,,,,0,,,,,,,,,,Brand,,1,1,Color,White,1,1,Model,F8J267bt,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38538,simple,RJ8000141,"Belkin Power Pocket 15000Mah With 2 Usb Ports Black",1,0,visible,"<ul>
\n 	<li>Compact and thin design for portability</li>
\n 	<li>6 inch Micro-USB cable recharges the battery</li>
\n 	<li>4 LED indicators show battery power level</li>
\n 	<li>Lightweight, efficient, Polymer cells</li>
\n 	<li>Durable plastic casing</li>
\n</ul>","Stay charged anywhere with the Belkin Pocket Power Bank 15000mAh w/ Micro USB Black that fits easily into your bag.
\n
\nTwo universal USB-A ports deliver up to 3.4A of total power to quickly and safely charge devices like smartphones, smartwatches, fitness bands, headphones, speakers and more.
\n
\nDual USB ports allow you to charge two devices at the same time, so you never have to choose between using your phone or tablet, camera or speakers, or anything else you need.
\n
\nA 5V 2.0A input allows the power bank to recharge quickly between uses, so you can keep moving. 15,000 mAh recharges a smartphone to provide 105 additional hours of video playback.
\n
\nBelkin batteries include sensors to monitor heat, voltage and circuitry so the device won’t overheat or surge. Excess heat, voltage fluctuation or circuit abnormalities activate an override that immediately shuts the battery down and keeps your devices safe.",,,taxable,,0,0,,0,0,,,,,0,,,210,"Power Banks",,,"https://orjeen.com/wp-content/uploads/3-339.jpg, https://orjeen.com/wp-content/uploads/4-290.jpg, https://orjeen.com/wp-content/uploads/5-207.jpg, https://orjeen.com/wp-content/uploads/webdam.web_.1000.1000-1.jpeg, https://orjeen.com/wp-content/uploads/webdam.web_.1000.1000-2.jpeg, https://orjeen.com/wp-content/uploads/webdam.web_.1000.1000-3.jpeg, https://orjeen.com/wp-content/uploads/webdam.web_.1000.1000.jpeg, https://orjeen.com/wp-content/uploads/2-417.jpg, https://orjeen.com/wp-content/uploads/1-518.jpg",,,,,,,,,0,,,,,,,,,,Brand,,1,1,Color,Black,1,1,Model,F7U021BT,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38539,simple,RJ9000634,"Belkin Usb 2.0 Travel Hub White",1,0,visible,"<ul>
\n 	<li>Adds four additional USB ports to your computer</li>
\n 	<li>Built-in cable management</li>
\n 	<li>Plug and play; no drivers required</li>
\n 	<li>Data transfer speeds of up to 480Mbps</li>
\n 	<li>Mac/PC compatible</li>
\n</ul>","Enjoy the convenience of connecting four devices to a single USB hub with the this Belkin 4 port hub USB. You can connect various PC accessories to your PC or laptop and even charge multiple smartphones via this USB hub. It comes with an inbuilt plug-and-play functionality that allows you to connect and access USB devices without installing any software. Connect devices like flash drives or hard drives to this 4 port mini hub USB and transfer data at a high speeds of up to 480mbps.
\n
\nThis Belkin 4 port USB 2.0 hub is compatible with both 1.1 and 2.0 USB connectors, giving you the flexibility to connect myriad USB devices. Compact and lightweight, you can easily tuck it in your laptop bag or your satchel and get a move on. With this easy and multi-connectivity option, you can reduce the clutter of USB cables on your desktop too. With no extra power-supply requirement, this Belkin 4 port USB 2.0 hub is a handy accessory. Moreover, this ultra mini hub USB features a light indicator that flashes to signal connectivity.",,,taxable,,0,0,,0,0,,,,,0,,,145,"Accessories, Cables",,,"https://orjeen.com/wp-content/uploads/4-282.jpg, https://orjeen.com/wp-content/uploads/3-330.jpg, https://orjeen.com/wp-content/uploads/2-408.jpg, https://orjeen.com/wp-content/uploads/1-509.jpg",,,,,,,,,0,,,,,,,,,,Brand,,1,1,Color,White,1,1,Model,F4U021bt ,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38540,simple,RJ9000635,"Belkin Usb-C To Vga Adapter Black",1,0,visible,"<ul>
\n 	<li>USB-C to VGA connectivity</li>
\n 	<li>USB-C Male and VGA Female</li>
\n 	<li>15cm length</li>
\n</ul>","AS SEEN ON SCREEN
\nFrom the screen of your USB-C-enabled device straight to your projector or monitor, smoothly and effortlessly. The USB-C to VGA Adapter is 15cm of finely tuned USB-C cable designed and tested by Belkin, allowing a seamless connection from any compatible USB-C device to your legacy projector, TV or monitor. Whether it’s sharing content at work, or transitioning new tech into your home office, it’s the ideal solution for your USB-C enabled device.
\n
\nMADE FOR:
\nUSB-C devices",,,taxable,,0,0,,0,0,,,,,0,,,170,"Accessories, Cables",,,"https://orjeen.com/wp-content/uploads/2-407.jpg, https://orjeen.com/wp-content/uploads/3-329.jpg, https://orjeen.com/wp-content/uploads/4-281.jpg, https://orjeen.com/wp-content/uploads/5-204.jpg, https://orjeen.com/wp-content/uploads/1-508.jpg",,,,,,,,,0,,,,,,,,,,Brand,,1,1,Color,Black,1,1,Model,F2CU037BT,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38541,simple,RJ9000636,"Belkin 3.5mm Audio + Usb-C Charge Adapter Black",1,0,visible,"<ul>
\n 	<li>Has a 3.5mm audio jack, allowing you to listen to your favourite songs, podcasts, and audiobooks with ease</li>
\n 	<li>Plastic-encased connectors and TPE-jacketed cable for great durability against accidental pulls, yanks, and tugs</li>
\n</ul>","The Belkin RockStar 3.5mm Audio + USB-C Charge Adapter is a handy solution for adding a 3.5mm headphone/speaker jack to your USB-C enabled device to cater to your charging and audio playback needs.",,,taxable,,0,0,,0,0,,,,,0,,,185,"Accessories, Cables",,,"https://orjeen.com/wp-content/uploads/2-406.jpg, https://orjeen.com/wp-content/uploads/3-328.jpg, https://orjeen.com/wp-content/uploads/4-280.jpg, https://orjeen.com/wp-content/uploads/5-203.jpg, https://orjeen.com/wp-content/uploads/6-135.jpg, https://orjeen.com/wp-content/uploads/7-86.jpg, https://orjeen.com/wp-content/uploads/1-507.jpg",,,,,,,,,0,,,,,,,,,,Brand,,1,1,Color,Black,1,1,Model,F7U080BTBLK,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38542,simple,RJ9000637,"Belkin Usb-C To Gigabit Ethernet 60W Black",1,0,visible,"<ul>
\n 	<li>Plug-and-play USB-C to Ethernet adapter that allows for device charging</li>
\n 	<li>Charge while your device is in use with pass-through power up to 60W</li>
\n 	<li>Supports Ethernet speeds up to 1000 Mbps</li>
\n 	<li>Compatible with Mac and Windows laptops and other USB-C devices</li>
\n 	<li>Compatible devices: Any USB-C devices</li>
\n</ul>","Do It All Through One Port
\nBelkin USB-C to Ethernet + Charge Adapter
\nThis USB-C to Ethernet + Charge Adapter provides convenient access to fast and reliable Internet connection through a gigabit Ethernet port and allows for USB Power Delivery at the same time. It's a plug-and-play adapter that works universally with Mac and Windows laptops and other USB-C devices.
\n
\nDon't Stop to Charge
\nConnect and stay powered while surfing the Internet or transferring data. Pass-through Power Delivery of up to 60W allows you to stay charged while you work using a single USB-C port.
\n
\nReliable Ethernet Connection
\nConnect with confidence where wireless connectivity is inconsistent or even non-existent. This adapter provides access to a reliable Internet connection up to gigabit speeds up to 1000 Mbps for confidently transferring large files or hosting a web conference call without interruption.",,,taxable,,0,0,,0,0,,,,,0,,,185,"Accessories, Cables",,,"https://orjeen.com/wp-content/uploads/4-279.jpg, https://orjeen.com/wp-content/uploads/3-327.jpg, https://orjeen.com/wp-content/uploads/2-405.jpg",,,,,,,,,0,,,,,,,,,,Brand,,1,1,Color,Black,1,1,Model,INC001btBK,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38544,simple,RJ9000639,"Belkin Lightning Audio + Charge Rockstar White",1,0,visible,"<ul>
\n 	<li>Metal shield provides structure to protect delicate circuit board</li>
\n 	<li>Shield prevents electro-magnetic interference from circuit board affecting phone signal and wifi</li>
\n 	<li>Electrical firmware design makes connectors interchangeable for audio and charging</li>
\n 	<li>MFi certified Lightning connectors carry audio and power</li>
\n 	<li>Jacket and strain relief made from flexible, soft touch, environmentally friendly TPE</li>
\n</ul>","DUAL FUNCTIONALITY
\n12W pass-through charging powers up the iPhone/iPad at maximum speed. So whether you’re listening to music, watching videos, using navigation, or taking calls, you can charge anywhere
\n
\nAUDIO QUALITY
\nThe Lightning Audio + Charge RockStar supports up to 24bit 48kHz lossless output, and is compatible with the full ecosystem of Lightning Audio headphones. The RockStar will also support the higher power delivery required by premium or professional standard Lightning Audio headphones to deliver superior noise cancellation without the need for batteries or an additional power supply.
\n
\n""MADE FOR IPHONE"" ""MADE FOR IPAD""
\n“Made for iPhone” and “Made for iPad” mean that an electronic accessory has been designed to connect specifically to iPhone or iPad respectively, and has been certified by the developer to meet Apple specifications.
\n
\nAt A Glance:
\nDual functionality to listen to Lightning Audio and charge at the same time
\n
\nSupports pass-through charging up to 12W for iPhone and iPad
\n
\nSupports up to 48 kHz, 24-bit audio output
\n
\nCompatible with Lightning Audio headphones† and the Apple Lightning to 3.5 mm Headphone Jack Adapter
\n
\nSupports remote control and microphone from Lightning Audio headphones
\n
\nWorks with Apple iPhone 7 Smart Battery Case
\n
\nMade for iPhone + iPad",,,taxable,,1,50,,0,0,,,,,0,,,159,"Accessories, Cables",,,"https://orjeen.com/wp-content/uploads/3-325.jpg, https://orjeen.com/wp-content/uploads/2-403.jpg, https://orjeen.com/wp-content/uploads/1-504.jpg",,,,,,,,,0,,,,,,,,,,Brand,,1,1,Color,White,1,1,Model,F8J198,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38545,simple,RJ4000325,"Belkin True Wireless Earbuds Black",1,0,visible,,,,,taxable,,1,10,,0,0,,,,,0,,,290,"Audio > Airpods &amp; Earbuds, Audio",,,"https://orjeen.com/wp-content/uploads/2-402.jpg, https://orjeen.com/wp-content/uploads/3-324.jpg, https://orjeen.com/wp-content/uploads/4-277.jpg, https://orjeen.com/wp-content/uploads/5-201.jpg, https://orjeen.com/wp-content/uploads/6-134.jpg, https://orjeen.com/wp-content/uploads/7-85.jpg, https://orjeen.com/wp-content/uploads/1-503.jpg",,,,,,,,,0,,,,,,,,,,Brand,,1,1,Color,Black,1,1,Model,AUC001bt,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38546,simple,RJ4000326,"Belkin True Wireless Earbuds White",1,0,visible,,,,,taxable,,1,10,,0,0,,,,,0,,,290,"Audio > Airpods &amp; Earbuds, Audio",,,"https://orjeen.com/wp-content/uploads/2-401.jpg, https://orjeen.com/wp-content/uploads/1-502.jpg, https://orjeen.com/wp-content/uploads/3-323.jpg, https://orjeen.com/wp-content/uploads/4-276.jpg, https://orjeen.com/wp-content/uploads/5-200.jpg, https://orjeen.com/wp-content/uploads/6-133.jpg",,,,,,,,,0,,,,,,,,,,Brand,,1,1,Color,White,1,1,Model,AUC001bt,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38699,simple,RJ3000131,"Fitbit Versa 2 Fitness Wristband Black",1,0,visible,"<ul>
\n 	<li>Aluminium Case</li>
\n 	<li>Track your steps, monitor your heart rate and more!</li>
\n 	<li>Always-On Display Mode</li>
\n 	<li>Compatible with Android and iOS Smartphones</li>
\n 	<li>Water resistant to 50 metres.</li>
\n</ul>","Let your voice be heard with Amazon Alexa
\nJust press the button and speak to check the weather, set reminders, get on-screen answers to your questions and more using Amazon Alexa.
\n
\nSleep better, live better
\nSleep plays a huge role in your health. Wear Versa 2 at night to learn about your sleep, develop better habits and wake up ready to take on the world.
\n
\nFocus on your health and fitness
\nThat extra push you need to get going? It’s just a glance away. Versa 2 uses heart rate, guidance and insights to help you reach your goals.
\n
\nAccess your world from your wrist
\nStick to your schedule, queue up the perfect playlist, make purchases &amp; more—all from the convenience of your smartwatch.
\n
\nKnow your body better in the Fitbit app.
\nSee the whole picture by using Versa 2 with the free Fitbit app to get the data, motivation and guidance you need to improve.",,,taxable,,0,0,,0,0,,,,,1,,,670,Accessories,,,"https://orjeen.com/wp-content/uploads/2-414.jpg, https://orjeen.com/wp-content/uploads/1-515.jpg, https://orjeen.com/wp-content/uploads/4-287.jpg, https://orjeen.com/wp-content/uploads/3-336.jpg",,,,,,,,,0,,,,,,,,,,Brand,fitbit,1,1,Color,Black,1,1,Model,FB507BKBK,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38709,simple,RJ3000130,"Fitbit Sense Fitness Wristband Heart Rate Tracker White/Gold",1,0,visible,"<ul>
\n 	<li>Up to 6 Days of Battery Life</li>
\n 	<li>Heart Rate Monitoring</li>
\n 	<li>Built-In AMOLED Display</li>
\n 	<li>Swimproof Construction</li>
\n 	<li>SmartTrack Automatic Activity Detection</li>
\n 	<li>Built-In GPS Tracking</li>
\n 	<li>On-Wrist Skin Temperature Sensor</li>
\n 	<li>Stress Detection &amp; Tracking</li>
\n 	<li>Female Health Tracking</li>
\n 	<li>Call, Text &amp; App Notifications</li>
